3749.666667,7350.333333,3624.666667,12882.33333,8035,3616,10627.66667,1458.666667,Dalatmilk
3747,7325,3622.333333,12837.66667,8035,3615.666667,10622.66667,1458.333333,Dalatmilk
3747.666667,7309,3623.666667,12815.33333,8016.666667,3618.666667,10612,1458.666667,Dalatmilk
3745,7311.333333,3621.333333,12794.33333,8014.666667,3636,10609.66667,1458.666667,Dalatmilk
3746.333333,7332.333333,3620,12810.33333,8000.333333,3621.333333,10613,1458.666667,Dalatmilk
3744.666667,7316,3616.666667,12932.66667,7992.333333,3620.333333,10606,1458.666667,Dalatmilk
3743.333333,7319.666667,3614,12789.66667,7993.333333,3611,10604.33333,1458.666667,Dalatmilk
3739,7317.333333,3614.666667,12803.33333,7991,3620,10605.33333,1458.666667,Dalatmilk
3738.333333,7290,3615.666667,12585.66667,7984.333333,3625.666667,10599.66667,1458.333333,Dalatmilk
3735.666667,7282.333333,3613.666667,12623.33333,7979,3638.666667,10595,1458.333333,Dalatmilk
3734,7303,3609.333333,12698.33333,7989,3626.333333,10599.33333,1458.666667,Dalatmilk
3733,7284,3612.333333,12731.33333,7984.666667,3631.333333,10592.33333,1458.333333,Dalatmilk
3732.666667,7281.666667,3612.333333,12729.33333,7979,3634.333333,10583.33333,1458.666667,Dalatmilk
3731.333333,7283,3609.333333,12760.33333,7971,3630.666667,10587.66667,1458.666667,Dalatmilk
3730.333333,7282.333333,3608,12811,7968.666667,3628.333333,10579.33333,1458.666667,Dalatmilk
3728,7270.666667,3607.666667,12798,7967.333333,3631.666667,10575,1458.333333,Dalatmilk
3724.666667,7291.666667,3604,12739.66667,7969.333333,3617.666667,10585.33333,1458.333333,Dalatmilk
3724.666667,7280.333333,3603,12850.66667,7955,3623.333333,10582,1458.333333,Dalatmilk
3725,7282.333333,3602.666667,12808.66667,7953.666667,3618.666667,10577,1459,Dalatmilk
3722.666667,7274.666667,3604,12708,7941.666667,3628.666667,10572,1458.333333,Dalatmilk
3724.333333,7282,3603.666667,12737,7943,3620.333333,10567,1459,Dalatmilk
3724,7281.333333,3604.666667,12676,7938,3642.333333,10559.33333,1458.666667,Dalatmilk
3722.333333,7263.666667,3600.333333,12744.66667,7933.666667,3634.666667,10557.33333,1458.666667,Dalatmilk
3718.666667,7267.333333,3598.666667,12680.33333,7931.333333,3632.666667,10557,1459,Dalatmilk
3716.666667,7257.666667,3598.666667,12808.66667,7932,3639.333333,10561,1458.666667,Dalatmilk
3715,7262,3598.666667,12832.66667,7928,3634,10557.66667,1459,Dalatmilk
3714.333333,7257.666667,3593.666667,12998,7918.666667,3628,10557,1459,Dalatmilk
3713,7253.333333,3593.666667,12787,7908,3630.666667,10557.66667,1459.333333,Dalatmilk
3711.666667,7248.666667,3594.666667,12753,7896.666667,3628.666667,10548.33333,1459,Dalatmilk
3711,7260.333333,3593,12657.66667,7895.333333,3623,10551,1459.333333,Dalatmilk
3710,7251,3591,12860.33333,7894,3629.666667,10546.33333,1459,Dalatmilk
3974.333333,7604,3884.666667,13553.66667,8457,4050,11188,1455.666667,Mocchau
3966.666667,7604.333333,3882,13829.66667,8449.666667,4042.333333,11183,1456.333333,Mocchau
3966.333333,7591.333333,3876.666667,13549,8442.333333,4035,11179.33333,1456,Mocchau
3960.333333,7585.333333,3872.333333,13630.66667,8432.666667,4042.333333,11169.66667,1456.333333,Mocchau
3959,7582.666667,3867.333333,13837.33333,8418.333333,4027.666667,11164.33333,1455.333333,Mocchau
3962,7577,3864,13723.66667,8406.666667,4017,11159.33333,1456,Mocchau
3954.333333,7577.333333,3862,13602,8401.666667,4030,11157.33333,1456,Mocchau
3952.333333,7573,3858,13524,8390.333333,4040.333333,11153,1455.666667,Mocchau
3947,7557.666667,3852.333333,13478.66667,8384.666667,4037.333333,11142.33333,1455.666667,Mocchau
3943,7554,3849.333333,13653.33333,8376,4029.666667,11134,1456.333333,Mocchau
3941.666667,7553,3849,13490.33333,8368,4030.333333,11127,1456,Mocchau
3942,7546.666667,3845,13654,8365.333333,4034.333333,11119.33333,1456,Mocchau
3936,7547.333333,3841.333333,13502.66667,8369,4035.333333,11114,1456.333333,Mocchau
3928.666667,7537.333333,3837.666667,13682.66667,8344.333333,4023.666667,11119.66667,1456,Mocchau
3928.333333,7541,3836.666667,13672.33333,8337,4024,11106,1456,Mocchau
3924.333333,7538,3831.666667,13720.66667,8315,4020.333333,11104.66667,1456.666667,Mocchau
3924,7540.333333,3830.666667,13739.33333,8308.666667,4008.333333,11096,1455.666667,Mocchau
3920.666667,7535,3826,13638,8299.666667,4009.666667,11094.33333,1456,Mocchau
3915.333333,7528.333333,3821.333333,13648,8297,4011,11094,1456.666667,Mocchau
3914,7513.666667,3818,13537.66667,8288,4001,11082,1456.333333,Mocchau
3910.666667,7505.666667,3814.666667,13476.66667,8286.333333,4001.666667,11075,1455.666667,Mocchau
3904.333333,7503.333333,3811,13519,8282.666667,3996.333333,11075.33333,1456,Mocchau
3905,7499,3807.333333,13594.33333,8271,3995.666667,11065.66667,1456.666667,Mocchau
3902,7496,3804.666667,13616.66667,8262.666667,3999,11058.66667,1455.666667,Mocchau
3897.666667,7488,3801.666667,13365.33333,8256,3997.333333,11055,1455.666667,Mocchau
3893.333333,7486.333333,3799,13505.33333,8242,4001.333333,11052.33333,1456.333333,Mocchau
3891,7480.333333,3794,13322.33333,8240.666667,4003,11046.33333,1456.333333,Mocchau
3887.333333,7472.666667,3793.333333,13571,8234.666667,4002,11045,1456.333333,Mocchau
3887.666667,7468.333333,3792.333333,13414.66667,8231,4009.666667,11039.33333,1456.333333,Mocchau
3879.666667,7469.333333,3790.333333,13428.66667,8226.333333,4002,11035,1456,Mocchau
3879.333333,7468.666667,3788.333333,13417,8224.333333,4010.333333,11031.66667,1456.666667,Mocchau
3877.666667,7461,3783.666667,13267.33333,8220.333333,4008,11029.33333,1456,Mocchau
3874.666667,7453,3780.666667,13492.66667,8221,4004,11031.33333,1456.666667,Mocchau
3871.666667,7442.333333,3776.333333,13567.66667,8207.666667,4000.333333,11024.33333,1456,Mocchau
3871.666667,7442.666667,3776,13524,8207.666667,4005.333333,11016,1456,Mocchau
3868.666667,7443,3775.666667,13307.33333,8191.666667,4003,11016,1456,Mocchau
3866,7442.333333,3771.666667,13198.66667,8191,4007.666667,11007.33333,1456,Mocchau
3863.333333,7431.333333,3769,13384,8183.666667,4008.333333,10999.66667,1456,Mocchau
3862,7429.333333,3765.666667,13345.66667,8179.666667,4004,10992.66667,1456.666667,Mocchau
3856,7422.666667,3762.333333,13302,8176.666667,4000.333333,10987.66667,1456.333333,Mocchau
3855,7421,3760.666667,13280.66667,8170.666667,3996.666667,10984,1456.666667,Mocchau
3852.666667,7419.666667,3759,13366.33333,8157,4000,10972.66667,1456.333333,Mocchau
3850.666667,7418.666667,3756.666667,13261.33333,8158,3993.333333,10971.33333,1456.666667,Mocchau
3850,7412.666667,3755,13603.33333,8153.666667,3990.666667,10965,1456.333333,Mocchau
3851,7417.333333,3754,13510,8149.333333,3974.666667,10960.33333,1456.666667,Mocchau
3850,7412.666667,3751.333333,13456.66667,8143.333333,3978.333333,10951.33333,1456.666667,Mocchau
3844.333333,7409.666667,3747,13399,8139.666667,3976.666667,10952,1456.666667,Mocchau
3843.333333,7411.666667,3746.666667,13540.66667,8124.333333,3974.333333,10948,1457,Mocchau
3840.333333,7403,3742.333333,13426,8124.333333,3972,10941.33333,1456.666667,Mocchau
3838.333333,7406.333333,3741.666667,13320,8125.333333,3969.333333,10930.66667,1456.666667,Mocchau
3837,7399.666667,3737.666667,13116.66667,8121.666667,3982,10926.33333,1456.333333,Mocchau
3829.666667,7390.666667,3735.333333,13266.33333,8125,3986.666667,10922,1456.666667,Mocchau
3829.666667,7388.666667,3735.333333,13085.33333,8117.666667,3980.666667,10924,1456.333333,Mocchau
3829,7386.333333,3732.666667,12975.66667,8118.666667,3979.333333,10911,1456.333333,Mocchau
3826.333333,7384.333333,3730,13189.66667,8117.666667,3983.333333,10910.66667,1456.333333,Mocchau
3824.666667,7386,3728.333333,13394,8119,3970.333333,10906.66667,1456.666667,Mocchau
3820.666667,7380.666667,3724.666667,13465.33333,8102,3966.666667,10904.66667,1457,Mocchau
3819,7378.333333,3724,13271.66667,8093,3966.333333,10904,1456.333333,Mocchau
3818.666667,7372.333333,3720.666667,13312.33333,8096.333333,3972.666667,10901,1456.666667,Mocchau
3816,7373,3718.333333,13348.33333,8086.666667,3965,10896,1456.333333,Mocchau
3812.666667,7365.333333,3716.666667,13172.66667,8079.333333,3968,10893.66667,1456.666667,Mocchau
3810.333333,7363,3712.666667,13163.33333,8076.333333,3977.333333,10891,1456.666667,Mocchau
3808.666667,7363.666667,3711.333333,13100.66667,8078.666667,3989.666667,10881.66667,1457,Mocchau
3807,7360.666667,3711.666667,13058.66667,8078,3986.666667,10879.33333,1457,Mocchau
3804.333333,7351.666667,3711.666667,12865,8083,3988.333333,10875,1456.666667,Mocchau
3800,7352.666667,3708,12954,8077.333333,3982.333333,10870.66667,1457,Mocchau
3799.333333,7346.333333,3705.333333,13036.66667,8080.666667,3974.333333,10863.66667,1457,Mocchau
3796.333333,7338.666667,3702.333333,13120,8067,3978,10859,1456.666667,Mocchau
3795,7337.333333,3700.333333,12922.33333,8065.333333,3968.666667,10856.33333,1456.666667,Mocchau
3793.333333,7339.666667,3698,13014.33333,8062.666667,3972,10849.33333,1457.333333,Mocchau
3793.333333,7342,3697.666667,13116.66667,8050.666667,3964.666667,10842.33333,1456.666667,Mocchau
3789,7334.333333,3695.333333,13018.33333,8045.666667,3968,10838,1456.666667,Mocchau
3787.666667,7335.666667,3694.333333,13192,8047.666667,3969.666667,10836,1456.666667,Mocchau
3791,7336.666667,3692.666667,13133.33333,8035.333333,3968.666667,10836,1456.666667,Mocchau
3787.333333,7338,3691.333333,12938.33333,8027.333333,3963.333333,10826.33333,1456.666667,Mocchau
3783.666667,7329.333333,3688.333333,12963.66667,8026.666667,3967.333333,10820.66667,1456.666667,Mocchau
3781.666667,7329,3689,12960.33333,8022.333333,3976,10815,1456.666667,Mocchau
3780.666667,7329.333333,3686.666667,12870,8019.333333,3982.666667,10802.66667,1456.666667,Mocchau
3779.333333,7319.666667,3685,12923.66667,8017.333333,3976,10796.33333,1456.666667,Mocchau
3777.333333,7315.666667,3682.666667,12895.33333,8011.333333,3976.666667,10793,1456.333333,Mocchau
3772.666667,7309,3680.666667,12886,8011.666667,3973,10790.33333,1456.666667,Mocchau
3769,7302.666667,3679.666667,12750,8001.333333,3977.333333,10781,1456.666667,Mocchau
3765,7305.666667,3676.333333,12967,8000.666667,3964,10781.66667,1456.666667,Mocchau
3767.666667,7303.333333,3673.666667,13094.33333,7986.666667,3956,10776,1456.333333,Mocchau
3766,7301.666667,3671.333333,13122.33333,7981,3949,10773.66667,1456.333333,Mocchau
3764.333333,7295.666667,3669.333333,12896.33333,7977,3946,10771.33333,1456.666667,Mocchau
3761,7295.333333,3667,12858.33333,7971,3945.333333,10766.66667,1456.666667,Mocchau
3757,7290,3664.666667,12950,7968.333333,3946.333333,10756.66667,1456.333333,Mocchau
3756.666667,7288.666667,3665,12823.66667,7964.666667,3952.666667,10748.66667,1456.333333,Mocchau
3750.666667,7286.333333,3662,12723.66667,7967.666667,3952,10740.66667,1456.333333,Mocchau
3750.333333,7281.333333,3661.333333,12855.66667,7956.666667,3951.666667,10741.33333,1457,Mocchau
3747,7283,3660,12764,7953.333333,3958,10731,1456.666667,Mocchau
3745.666667,7278,3657.333333,12657,7955.666667,3968.666667,10725.66667,1456.666667,Mocchau
3746,7283.333333,3657,12821.33333,7948,3956.666667,10723.66667,1456.666667,Mocchau
3743.333333,7275.666667,3655,12842.33333,7945,3957,10717,1456.666667,Mocchau
3739.333333,7270.333333,3653,12983.33333,7939.333333,3951.666667,10722,1456.333333,Mocchau
3740.333333,7266.666667,3651.333333,12899,7934,3951.666667,10719.33333,1456.666667,Mocchau
3738.333333,7264,3648.666667,12922.33333,7928.333333,3952.666667,10712.66667,1456.666667,Mocchau
3738.333333,7280,3648.333333,13166.33333,7917,3928.333333,10715.33333,1457,Mocchau
3739.666667,7270,3648,12927.66667,7908.666667,3936,10707.33333,1456,Mocchau
4492.333333,8454.666667,3839.333333,12973.33333,8630.666667,3562.333333,10953,1456,Thtruemilk
4482.333333,8455.333333,3829,12903.66667,8622.333333,3544,10945.33333,1456.333333,Thtruemilk
4473.666667,8403.666667,3826.666667,12838.33333,8611,3543.666667,10940.66667,1456.333333,Thtruemilk
4468,8412,3824,13259.33333,8606.666667,3550.333333,10933,1456.333333,Thtruemilk
4464.333333,8439.666667,3826.666667,13165.33333,8596.333333,3550.333333,10929,1456.666667,Thtruemilk
4458,8418.333333,3821,13127,8592,3552,10933.33333,1456,Thtruemilk
4449.333333,8396.666667,3819.333333,13353.33333,8580.333333,3545.666667,10924.33333,1457.333333,Thtruemilk
4441,8393.333333,3814,13337,8579,3557.333333,10914.66667,1456.666667,Thtruemilk
4433,8401,3814,13277,8569,3558.666667,10910.66667,1456.666667,Thtruemilk
4420.333333,8352,3807.333333,13142.66667,8547.333333,3557.333333,10902.66667,1456.666667,Thtruemilk
4411,8360,3803,13237.33333,8566.666667,3565,10893.66667,1457.333333,Thtruemilk
4400.666667,8373.666667,3800.666667,13310.33333,8534.666667,3546.333333,10889.33333,1456.666667,Thtruemilk
4391.333333,8365,3796.666667,13215.33333,8527.333333,3555.666667,10884.66667,1456.666667,Thtruemilk
4381.333333,8343,3791.666667,13276.33333,8516.666667,3572,10878.66667,1457,Thtruemilk
4371,8326,3787.333333,13159.33333,8505.666667,3560,10874,1456.666667,Thtruemilk
4363,8308,3780,13038.33333,8485.666667,3559,10867.66667,1456.666667,Thtruemilk
4358.333333,8284.666667,3776.666667,13008.66667,8492,3539,10871,1457,Thtruemilk
4352.333333,8329.333333,3781.333333,13239.66667,8485,3547.333333,10862.33333,1456.333333,Thtruemilk
4346,8326.333333,3774.666667,13053.66667,8479,3542,10858.33333,1456.333333,Thtruemilk
4340.666667,8337,3774,13376,8467.333333,3554.333333,10851,1457,Thtruemilk
4330.333333,8303.333333,3768.333333,13018.66667,8462.333333,3550,10847,1456.333333,Thtruemilk
4324,8296.333333,3768,12906.33333,8449,3548.333333,10842.33333,1456.333333,Thtruemilk
4312,8270,3761,12943.66667,8441.333333,3554,10840.66667,1457,Thtruemilk
4305.666667,8288.666667,3758.333333,12872.33333,8430,3542.333333,10838,1457,Thtruemilk
4298.333333,8280.333333,3753,12935.66667,8425,3561.666667,10830.66667,1457,Thtruemilk
4293,8267,3749.333333,12891,8415.333333,3560.666667,10831.66667,1456.666667,Thtruemilk
4287.666667,8252.333333,3746.333333,12737.66667,8401,3526,10827.66667,1457,Thtruemilk
4284.333333,8219,3742.666667,12843.33333,8400.666667,3535.333333,10827,1456.666667,Thtruemilk
4274.333333,8210.333333,3740,12964.66667,8395.333333,3539.333333,10825.66667,1457,Thtruemilk
4264.333333,8185,3733,12926.33333,8390.333333,3544.333333,10818,1457.333333,Thtruemilk
4259.666667,8205.333333,3734.333333,13048,8373.333333,3544.666667,10815.33333,1457,Thtruemilk
4254.333333,8155.666667,3730.333333,12985,8365.333333,3540.333333,10813,1457,Thtruemilk
4252,8170.333333,3727,12930,8363.666667,3543.666667,10807,1457.333333,Thtruemilk
4243.333333,8207.333333,3725.666667,12935.33333,8358,3546.666667,10801,1457,Thtruemilk
4236.333333,8244.666667,3727.333333,13063,8351.666667,3520.333333,10792,1457,Thtruemilk
4230,8220.666667,3722.333333,12901,8334.333333,3525.666667,10787.66667,1457,Thtruemilk
4221.333333,8221.333333,3719,12730.66667,8333,3516,10781,1457.666667,Thtruemilk
4219.666667,8168.666667,3711.666667,12614,8332.333333,3498.666667,10782.66667,1457,Thtruemilk
4215.666667,8164.666667,3706.666667,12764,8328.666667,3496.666667,10774.66667,1457.666667,Thtruemilk
4209.666667,8150,3716,12995.33333,8334,3526,10767.33333,1457.333333,Thtruemilk
4208,8135,3707,12782.33333,8334.666667,3509.666667,10765.66667,1457,Thtruemilk
4201,8128,3705.666667,12731.33333,8333.666667,3506.333333,10771.66667,1457.333333,Thtruemilk
4198.666667,8154,3704,12943.66667,8325.666667,3528.333333,10774.66667,1457.333333,Thtruemilk
4193.666667,8184,3708.666667,13110.66667,8322.666667,3551,10765.33333,1457,Thtruemilk
4185.333333,8210.666667,3704,13001,8309.333333,3541.333333,10759,1457.333333,Thtruemilk
4181,8237.333333,3704,12909.33333,8297,3532,10751.33333,1457.666667,Thtruemilk
4173.333333,8202,3699.666667,12855.33333,8290.333333,3540.333333,10747.66667,1457.333333,Thtruemilk
4170.333333,8207.333333,3701.666667,13063.33333,8275,3530.666667,10746.33333,1457.333333,Thtruemilk
4166.666667,8199.333333,3701.333333,13040.33333,8277,3562.333333,10745.33333,1457.666667,Thtruemilk
4160.666667,8196.333333,3701.333333,13044.33333,8269,3570.333333,10739.66667,1457.666667,Thtruemilk
4154.666667,8179.666667,3697.666667,13068.66667,8265,3589,10731,1457.666667,Thtruemilk
4149,8168,3697.333333,13070.66667,8261.333333,3585,10719,1458,Thtruemilk
4150,8167.333333,3695.666667,13079.66667,8259.333333,3595.333333,10722.33333,1458,Thtruemilk
4144.333333,8143.333333,3691.333333,13117,8253.666667,3590,10731,1458,Thtruemilk
4141.666667,8164.333333,3690.666667,13081,8245.666667,3561.333333,10726,1457.666667,Thtruemilk
4135.666667,8152.666667,3690.333333,13059,8243.666667,3563.666667,10723.33333,1458,Thtruemilk
4132.666667,8158,3689.333333,13100.66667,8242.666667,3560.666667,10718.66667,1457.333333,Thtruemilk
4128.333333,8162.666667,3687.333333,13126.66667,8231.333333,3558.333333,10720,1458,Thtruemilk
4123.333333,8136,3683.666667,12960.33333,8223.666667,3568.666667,10719,1458,Thtruemilk
4120,8148,3680.666667,12931.33333,8227,3570.333333,10716.66667,1458,Thtruemilk
4114.666667,8127.666667,3680,13036.33333,8221.333333,3570.666667,10712,1457.333333,Thtruemilk
4108.666667,8110,3675,13048,8219.333333,3574,10703,1457.666667,Thtruemilk
4102,8127.666667,3673,13012.33333,8208.333333,3570,10699.66667,1457.666667,Thtruemilk
4099.666667,8127,3670.666667,13075,8208,3568.666667,10692.33333,1458.333333,Thtruemilk
4093.666667,8124,3667.666667,13002.66667,8200.333333,3549.333333,10689.66667,1458,Thtruemilk
4090,8141,3668,13065,8183.666667,3543,10684.66667,1458,Thtruemilk
4083.333333,8122.666667,3666.333333,13020.66667,8185,3542.333333,10677.66667,1458,Thtruemilk
4078.666667,8130.333333,3663,13022,8176.666667,3546.333333,10676.33333,1457.333333,Thtruemilk
4077.666667,8112.666667,3659.666667,12885,8158.666667,3534,10671.66667,1458.333333,Thtruemilk
4072,8120.666667,3657,13017,8155.666667,3510.666667,10667,1457.666667,Thtruemilk
4070,8129.333333,3656.666667,13037,8153.333333,3508.333333,10660.33333,1458,Thtruemilk
4064.333333,8141,3655.333333,13169.66667,8144.333333,3509.666667,10657.66667,1457.333333,Thtruemilk
4056,8126,3650.333333,13117,8141.666667,3518.333333,10649.33333,1458.333333,Thtruemilk
4050.666667,8083.333333,3649.666667,13056.33333,8136,3525,10649.66667,1457.666667,Thtruemilk
4050,8087.333333,3649.666667,13010.33333,8126.333333,3530.666667,10646,1458.333333,Thtruemilk
4047.333333,8083.666667,3642,13046,8132.333333,3528.666667,10643,1458,Thtruemilk
4039.333333,8074.333333,3642.666667,12971.33333,8119.333333,3530.333333,10646,1458.333333,Thtruemilk
4035.333333,8053.333333,3639.333333,12979,8114,3535,10642.33333,1458,Thtruemilk
4033,8052,3639.333333,12948,8118.333333,3536.333333,10637.66667,1457.666667,Thtruemilk
4032.333333,8063.333333,3639,12889.66667,8099.666667,3537.333333,10632.33333,1458.333333,Thtruemilk
4028,8050,3635.666667,12947.33333,8103,3551,10635,1458.333333,Thtruemilk
4025,8060,3635,12894,8104.666667,3546.333333,10628,1457.666667,Thtruemilk
4023.333333,8059.666667,3633,12934,8099.333333,3534.333333,10629,1458.333333,Thtruemilk
4019,8064.666667,3633.666667,13131,8084,3520.666667,10624.33333,1458.333333,Thtruemilk
4014.333333,8042.666667,3630.666667,12955,8082.333333,3528.666667,10622,1458.666667,Thtruemilk
4008.666667,8049.666667,3628.666667,13022.33333,8085,3537.333333,10623,1458,Thtruemilk
4006,8051.333333,3628.333333,12973,8076.333333,3544.333333,10620.33333,1458.333333,Thtruemilk
4002.333333,8059.333333,3625.333333,12935.33333,8068.666667,3541,10619.66667,1458.666667,Thtruemilk
3999.333333,8069,3619.666667,12940.66667,8074.666667,3531,10616.33333,1458.666667,Thtruemilk
3994.333333,8034.666667,3620,12979.66667,8062,3543.333333,10606.33333,1458.666667,Thtruemilk
3990.666667,8027,3620.333333,12974.33333,8063,3541.666667,10601.66667,1458.333333,Thtruemilk
3988.333333,8026.666667,3619.666667,12937.66667,8051.333333,3536.666667,10602,1458.666667,Thtruemilk
3983,8033,3617.666667,12904.33333,8047.666667,3540.333333,10601.33333,1458.333333,Thtruemilk
